client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
12991996bbf7be90848db79033ec2a948d07334b62641b917646b381aced9301b44cde1b6adc94981a188ba96534c72370df1656a26f08ff6bff8dde94068af6	common_voice_en_22747419.mp3	6428df316235df419ba7fa76a39a78e429b090f7e9d9d46429850cbd28ad1488	It is a type of Call Center.		2	0					en	
12a7bd23e6920964a3de36560f4da179d3cf13ab223a8403e33d62a0cc07f439e81aefe69683acc4285fd59500d963418048620df3a0ebade98f857ca5835f83	common_voice_en_19966613.mp3	2acdef4d7a15ad5de95ff3129a7279409862f42c028e98e0715fcd3a795ac375	There is a similar scene in the Korean movie, "Oldboy".		2	0					en	
12a7bd23e6920964a3de36560f4da179d3cf13ab223a8403e33d62a0cc07f439e81aefe69683acc4285fd59500d963418048620df3a0ebade98f857ca5835f83	common_voice_en_19966614.mp3	2acddc5d7892491ae3325a69b6f3150e840340ab0ef0caadfcf1ea90d4b6935e	Toppano trained at the Ensemble Theatre under American actor Hayes Gordon.		2	1					en	
12a7bd23e6920964a3de36560f4da179d3cf13ab223a8403e33d62a0cc07f439e81aefe69683acc4285fd59500d963418048620df3a0ebade98f857ca5835f83	common_voice_en_19966615.mp3	2ad3f9a6948949f0ed02bd9f95f0d1ea1710350bf83313b6e20f9962ac002540	One ancient tradition tells of a relation between Charaxus and the Egyptian courtesan Rhodopis.		2	0					en	
12ab159de6441a7a6ed064a3fdc56e7916a0e61608fbad368f1bb3efcdbe1af8fa6be035b0833abce6c9273c8e28587e30e727bee0559a724753953302d4dcf1	common_voice_en_26080313.mp3	0949e7efd8ba70048532431e8268bb23ed22082ead28adb70eed0f38cdf2dd31	He is buried in the cemetery of Malestroit, his native town, in the Morbihan department.		2	0					en	
12ab159de6441a7a6ed064a3fdc56e7916a0e61608fbad368f1bb3efcdbe1af8fa6be035b0833abce6c9273c8e28587e30e727bee0559a724753953302d4dcf1	common_voice_en_26080315.mp3	092311e12c6761313f85554d5b101204f8a57cb86e17e2496c2774ece566e416	Because he’s laughing.		2	0					en	
12ab159de6441a7a6ed064a3fdc56e7916a0e61608fbad368f1bb3efcdbe1af8fa6be035b0833abce6c9273c8e28587e30e727bee0559a724753953302d4dcf1	common_voice_en_26080323.mp3	0958f4294361d17493fa2eaa23b8a879e33f146b41b5d57d42d1b35e51953790	The start of the voting was delayed for two days.		2	1					en	
12ae23368b44ec9646f45e6942474d4b61eff8e946a045f97381b5eea5e746b998f92ffee1f366472030ffd51860032df9fa466025353ddd03a82bf6ab563bab	common_voice_en_219184.mp3	2f9ff5c1fa8ba8553b7a2dc37b92e3237ee74f7f2b73107a7c76153b7e82538f	Was it my fault?		2	1					en	
12ae23368b44ec9646f45e6942474d4b61eff8e946a045f97381b5eea5e746b998f92ffee1f366472030ffd51860032df9fa466025353ddd03a82bf6ab563bab	common_voice_en_219185.mp3	aba065f46d150aa16cc0c213e85d489f606a6cb0098f82c5143137c7edc115e4	How would the method behave with kernels of different size?		3	0					en	
12ae23368b44ec9646f45e6942474d4b61eff8e946a045f97381b5eea5e746b998f92ffee1f366472030ffd51860032df9fa466025353ddd03a82bf6ab563bab	common_voice_en_219186.mp3	f438a8e086b1051295b5be2b5758e4eeb102729c01643c93756cf51d3aa88454	Your government is counting on you.		2	1					en	
12b029b9893d02574f448b65ceb368d7d5f4af342c5f0c417ac9243b469a24785c24b3e6f6ed7e23b941c1b9159bcfee6f9e75d5847597b9961856bc94914bb7	common_voice_en_27771198.mp3	b3c3d36e167b56b33cfb95f1b1dcbe462d2e7a910a90ac6e8f426c4d85757426	Eric wanted the church lands taxed as any other land holder would be.		2	0					en	
12b029b9893d02574f448b65ceb368d7d5f4af342c5f0c417ac9243b469a24785c24b3e6f6ed7e23b941c1b9159bcfee6f9e75d5847597b9961856bc94914bb7	common_voice_en_27771199.mp3	b38b3df203c93deadec85a34a24c7f7ec585fa96ba1cb50d40f09c21c0327cec	He first planned to capture crossing places on the Bug River.		2	0					en	
12b029b9893d02574f448b65ceb368d7d5f4af342c5f0c417ac9243b469a24785c24b3e6f6ed7e23b941c1b9159bcfee6f9e75d5847597b9961856bc94914bb7	common_voice_en_27771200.mp3	b3a0baf219810ef686d45d3e6be18da991ad742df5046ec91ecae4db75b32276	Vowels at the beginning of syllables are represented by their own, independent characters.		2	0					en	
12bd6f202299ade24822e4634848a3cbc454d869ba31ae8af43bb0e98e60576240c0f2ebf39a7d718aaeadc3708a56e0236c7e76b534b4f54d8221b219722266	common_voice_en_36067391.mp3	c85a680fc36576063318dac659142f3d68ce80e89d86c0b95456c80ba05440c5	Several are still banned in countries all around the world.		2	0					en	
12bd6f202299ade24822e4634848a3cbc454d869ba31ae8af43bb0e98e60576240c0f2ebf39a7d718aaeadc3708a56e0236c7e76b534b4f54d8221b219722266	common_voice_en_36067393.mp3	c867ff10a09420423fa237c4102bf1091c25a027c750284fe3fb3cc15aea81b9	The name has been used in Square games.		2	0					en	
12bd6f202299ade24822e4634848a3cbc454d869ba31ae8af43bb0e98e60576240c0f2ebf39a7d718aaeadc3708a56e0236c7e76b534b4f54d8221b219722266	common_voice_en_36067396.mp3	c8553e6b8ca3c1a14e5dac1e9b2a65504b3adfaeb2bddb8cca1b78423c69321d	Meanwhile, they had also built an estate in Shelter Island, New York.		2	0					en	
12c6752b4451e8e24208f7ad734fe05c55d3ca640de6fc9ca5f31280a5f129d90bb8bed78582ee1279c16c96723c1d582efc792dbe3244a94e63f7181c65d486	common_voice_en_32706229.mp3	93205d5c9cee6902bab89503619c25b39f2632aa384cbe4f640854b6fd4bf838	Kat Bein of "Billboard" deemed the song "a ballad beat with muted dancehall influence".		2	0					en	
12c6752b4451e8e24208f7ad734fe05c55d3ca640de6fc9ca5f31280a5f129d90bb8bed78582ee1279c16c96723c1d582efc792dbe3244a94e63f7181c65d486	common_voice_en_32706232.mp3	9307c8303a5d53d3d966fc1b13b22d3eb67aad5466f722a2ca65915cfcdcfadd	The petals are deep mauve to purple with yellow marks.		2	0					en	
12c6752b4451e8e24208f7ad734fe05c55d3ca640de6fc9ca5f31280a5f129d90bb8bed78582ee1279c16c96723c1d582efc792dbe3244a94e63f7181c65d486	common_voice_en_32706233.mp3	93820b925d0fb55aeb47a60d01e659476cbe31034c5610bf270095120d064c35	It was an ancestor of the Cook Islands Party.		2	0					en	
12d46ac4777c926fd09c4bb7bb5b40617fb846e77ff860281f878840fdb70244e41582ea63f237f6cc64129476d26555fc784acd5b555c888db8fc1ababb0c23	common_voice_en_25987622.mp3	05694a18b456d3ba1a3c8c6df24483c6df2a3c24647a7f7b8f80a5d460127d0d	He is buried in Glasgow.		2	1					en	
12d46ac4777c926fd09c4bb7bb5b40617fb846e77ff860281f878840fdb70244e41582ea63f237f6cc64129476d26555fc784acd5b555c888db8fc1ababb0c23	common_voice_en_25987623.mp3	04c840631b0b6aea163149ef2b9e62f504051a52f07389efb106b91a7076c0c5	She puts the second vase on the chimney.		2	0					en	
12d46ac4777c926fd09c4bb7bb5b40617fb846e77ff860281f878840fdb70244e41582ea63f237f6cc64129476d26555fc784acd5b555c888db8fc1ababb0c23	common_voice_en_25987624.mp3	0584b77cafd76e0ebb85b60f2b5cc240f5d89f64a97ac0880b70f13fec7c6aba	It is a very resilient race which is adapted to life in the desert.		3	0					en	
12ec74c747b4e34f033ebe786f0a74b8af93521aa8f23bc4a83eff4cf64a5c6ac416cdcbdea9ddf5f6c0483ae64a4964060285bcb28d16c609cf5c0bdb484716	common_voice_en_17299813.mp3	4e01214639e35c70b958191ac2cbfc4fafc5b5b98b4e12b701091cd63aff9a49	To calibrate the motion capturing system, please do a T-pose.		2	1					en	
12f8304f29c38d2cb6b40c97874623e440985b9405a2720ab2afbc548b5e85a642f05f719e978d450ddfc57a8a380da8114369d5ec9069c7575d8b7d00c534fc	common_voice_en_175501.mp3	3468fc345d547f590f72023378ec039a6359a3da5a1c5d16dfa3c9a63acaeacc	People watching a low airplane flying overhead		2	0					en	
12f8304f29c38d2cb6b40c97874623e440985b9405a2720ab2afbc548b5e85a642f05f719e978d450ddfc57a8a380da8114369d5ec9069c7575d8b7d00c534fc	common_voice_en_175502.mp3	7685c2a2553fc4c87a4cbdb20ede0e8e039b8d4a4aa7c4c46cd92550978b71f7	A sleeping toddler has toppled out of his crib		2	0					en	
12f8304f29c38d2cb6b40c97874623e440985b9405a2720ab2afbc548b5e85a642f05f719e978d450ddfc57a8a380da8114369d5ec9069c7575d8b7d00c534fc	common_voice_en_175503.mp3	8d3d089543f0ec8784096429c2c60bc98dd70f6fe714e3a4538071f60eecdd2a	A night photo of a person making a fireball		2	0					en	
12fc3221ef45b0f65ccd9562d05c60eea8f4c2c56a4a81567a16f2bbad2fc043e5d43a15f8c5fee46b27604047cb4943d4c66ed8c42ab9fb88b364b7f55d65f9	common_voice_en_168966.mp3	802bedf6ab45b75087124ebdd546aeb27b81658c1f51695bf118e9b489687f35	"I had to test your courage," the stranger said.		4	0					en	
13102f69d950816ec6a4493b12707afbfaebd315ae5185f0a8d57e0b1c4d65b7b229802ab25c201027b85a2c0c6c2f8c81cab07d413bb2a5db963300c9ae4620	common_voice_en_489281.mp3	7491b766da0e60d9ffd07b9dc73ca1c6d8a40274bc2b71b022b2fe4bb2586071	Flowers? Or another magazine subscription?		2	1					en	
13102f69d950816ec6a4493b12707afbfaebd315ae5185f0a8d57e0b1c4d65b7b229802ab25c201027b85a2c0c6c2f8c81cab07d413bb2a5db963300c9ae4620	common_voice_en_489282.mp3	90ec9f8f35a7eecd27d8ed30aa7d489a9fdc49cd3a0831d430968315517a2661	How are you doing?		2	0					en	
1312b498739b25f23679ef934009c844d0251337e235d8fad9a0f0efd05f5ab5009c7ffd6f24e85f71cdbb04ef48356d2d77baa44c0bbae6c5cf46490c14a0de	common_voice_en_32641700.mp3	899a3c2523c43f91f9744ad85f689c56695d7ba50bd1c91cff2204700ab5ba80	The appropriate epistemology is constructivist.		2	0					en	
1312b498739b25f23679ef934009c844d0251337e235d8fad9a0f0efd05f5ab5009c7ffd6f24e85f71cdbb04ef48356d2d77baa44c0bbae6c5cf46490c14a0de	common_voice_en_32641701.mp3	88fc47b3dfbcdcf3e6ebd89629622c16a81e169f17f6aa8ca5f8537de29f8931	No singles were originally released from the album.		2	0					en	
1312b498739b25f23679ef934009c844d0251337e235d8fad9a0f0efd05f5ab5009c7ffd6f24e85f71cdbb04ef48356d2d77baa44c0bbae6c5cf46490c14a0de	common_voice_en_32641702.mp3	88afc99e6787930be192917821d5d2398978ced331bdf3378baf7383191d4d2d	A field of debris surrounds her wreck.		2	1					en	
131453110351d11780850fd054df05a5566218b54cbdc34028c2d6923bbea13f2b0fdffea259d04d0ac645f4e958f79d40893211e5a56927b23dbf9b00edd44a	common_voice_en_63672.mp3	e8ec37b5add8d9578dd69c0aa469e36faf882d1656b928625cf19ab1ca02a064	It had toppled over the brim and fallen into the pit.		3	0					en	
132a56834491b16ffdb0c57a74d1cefbfecb3fe46c22112a1486d24b8355861751ada2c29c7a8e935539c0df55e8ef80fdd20443762702ea49a1e446e9c4c025	common_voice_en_17265118.mp3	ec685b1216cd2fa0a4d5bac4f12f338d	Speak clearly, if you speak at all.		2	0					en	
1338231040df3d06b60ca9391d1de23d072af64b0237726dc547146d7d05b4821495f56f096431d1f20eaf5f5cc8712c3648a549bae41e75590fa98a6ee44ed8	common_voice_en_21397603.mp3	4e62e8edb53c668366ecac45c96a530d632dd309256ede163cb6c550afceff07	Milo Dunphy was an activist who campaigned on several fronts.		2	1	twenties	male_masculine	United States English		en	
1338231040df3d06b60ca9391d1de23d072af64b0237726dc547146d7d05b4821495f56f096431d1f20eaf5f5cc8712c3648a549bae41e75590fa98a6ee44ed8	common_voice_en_21397605.mp3	4e7e6829cbd3962682de31a3d95c6460f623bdc6f755b98711be46f8c4c6b921	The business zone coaches can be typically found behind the locomotive.		2	1	twenties	male_masculine	United States English		en	
1338231040df3d06b60ca9391d1de23d072af64b0237726dc547146d7d05b4821495f56f096431d1f20eaf5f5cc8712c3648a549bae41e75590fa98a6ee44ed8	common_voice_en_21397606.mp3	4e790929cb2b0025d3dc8b1f08c10769e2bf22e53dbba84d34b42917672bd773	This exceeds the amount required to irrigate the racecourse.		2	1	twenties	male_masculine	United States English		en	
133bbcffca4656a9ccb514dfb647ca4d8d7f352618dbbc7e15836b71e890033fe9d009c73d8f1e6b012ccf3245be5689f0cd32a3b0d653c45fea424462834fea	common_voice_en_1224275.mp3	ca8573158bb24d146d851690fa749e20fa12a5600e8f89d0388810d024877312	He lent his coat to the tall gaunt stranger.		2	1					en	
134ca1d696384c3ace778b5f6094df5a86a3c739d9c1bffcbaf05757a840c9981d55e068197d4a187c13208773131c308095ee9f453aeaf51844ddfedf4665bc	common_voice_en_32640480.mp3	887508a3474c5674e7bca3b94d6e6cf5c1fffacbc5bc3698f679cce1b986e243	Mining exploration has increased the prevalence of invasive species in its habitat.		2	0					en	
134ca1d696384c3ace778b5f6094df5a86a3c739d9c1bffcbaf05757a840c9981d55e068197d4a187c13208773131c308095ee9f453aeaf51844ddfedf4665bc	common_voice_en_32640481.mp3	885ad7d9e84d07fb8f3e3c4f1c9e22971fb57327ba54b53be4461b166959097a	The kitchen and cellar are original to the house.		2	0					en	
134ca1d696384c3ace778b5f6094df5a86a3c739d9c1bffcbaf05757a840c9981d55e068197d4a187c13208773131c308095ee9f453aeaf51844ddfedf4665bc	common_voice_en_32640484.mp3	8831b833792b261921a1c4de7b1d12e71f6f96a82f0644e51cadf0d634ae796f	Crotty also worked odd jobs on the side to supplement his income.		2	0					en	
1356e9c804d083b3d38650aab5089aaad6de638bbf7bfa3a2ef692777cd2d64cf5bccd2c875f66b553f20d7935ee31c3d3fc757385d7f7ba4103d9a62942122f	common_voice_en_133231.mp3	72d6fd0d6a2526dc261bcfe9feb27813fe09556a12e36dc50a5cd9745e9944dd	That's what I'm not supposed to say.		2	0					en	
1356e9c804d083b3d38650aab5089aaad6de638bbf7bfa3a2ef692777cd2d64cf5bccd2c875f66b553f20d7935ee31c3d3fc757385d7f7ba4103d9a62942122f	common_voice_en_133232.mp3	f4ede034d014d9e2836b6f8815f8b0c430bbe46e86eaa0fbce4106868fd9fb89	May I go in and see him?		3	0					en	
1359594c22781311587a2c863952c27fc6e6f7f86f75b54a0cfb0cf13ec775b1ee048f7b937acdebd06145fc7192b2fd4457535a6137eb0a61f2190eec69f4c1	common_voice_en_19287651.mp3	11c9e63f5cdbeb4cf0c0287aec620a0aa749ff35df55ce2bc517ab34382988ad	First among the elective boards is the Board of Selectmen.		2	0					en	
1359594c22781311587a2c863952c27fc6e6f7f86f75b54a0cfb0cf13ec775b1ee048f7b937acdebd06145fc7192b2fd4457535a6137eb0a61f2190eec69f4c1	common_voice_en_19287655.mp3	11a0f5e9ba2614075975346b2c6b0dea8d1cba81b7c1310717e3bc0668bd476b	The ship also escorted convoys to and from Singapore and the Dutch East Indies.		2	0					en	
1359594c22781311587a2c863952c27fc6e6f7f86f75b54a0cfb0cf13ec775b1ee048f7b937acdebd06145fc7192b2fd4457535a6137eb0a61f2190eec69f4c1	common_voice_en_19287658.mp3	11d4c9fe0c21c52fdc8f517c901bf971a6b541015cf7a786be2770a7437a2177	Tapping of living pines remains common in other parts of the world.		2	1					en	
135f6f442a6da3cf75854234252256aee1d49f814f438eaaa13599d2ab3d1f50a9e68a61b4639a9fdb97c0a74399d6e0d73c963838bb1a5b962e11c1e7e8614d	common_voice_en_191855.mp3	5786ab65270e4d5091fa37d922db99142657da2c3fa97b316cb82bfe9dfe036b	Let's postpone the maiden trip.		2	1					en	
135f6f442a6da3cf75854234252256aee1d49f814f438eaaa13599d2ab3d1f50a9e68a61b4639a9fdb97c0a74399d6e0d73c963838bb1a5b962e11c1e7e8614d	common_voice_en_191857.mp3	a70f7b3e187af8b2941ab6b9406b7c2e9178ecd49857faa68357ae9eb5dbd528	You jump, I jump.		3	0					en	
1363d03b754eadb501512b468c410a8cda09f6bee70eab96b2735f3d5ed9f5213738e4c9a7518ae71bc8a1a4c72a2226c9ea7b90552e5e87a4628075c89efc86	common_voice_en_19641115.mp3	1c7b1009eb88734433dddb8c6e03b85ea9c2f5435d1114a77c847495e061ddfc	The population of Port Loko is largely from the Temne ethnic group.		2	0					en	
1363d03b754eadb501512b468c410a8cda09f6bee70eab96b2735f3d5ed9f5213738e4c9a7518ae71bc8a1a4c72a2226c9ea7b90552e5e87a4628075c89efc86	common_voice_en_19641117.mp3	1c56f9871dd97de1e069d91648c222add330157edf852bd0312acec0d4d3d8d5	Shea was the third generation of his family to take part in Winter Games.		2	0					en	
1363d03b754eadb501512b468c410a8cda09f6bee70eab96b2735f3d5ed9f5213738e4c9a7518ae71bc8a1a4c72a2226c9ea7b90552e5e87a4628075c89efc86	common_voice_en_19641121.mp3	1c7017e200de03cced34e91f085bd64f0d61e8de48361ce5f774c896a42bd756	The lady stands, making a wreath of flowers.		3	1					en	
1364f9556dd4f82f3344fba39287b4357c93e9df7791dd8e99f861eb2fd855d906894359b2811d26a8cfa707d7455e4ffd9465438d5dcde68b6c053087e1c23e	common_voice_en_618217.mp3	571b3974296f188370af1d45c7299595724bd981342e014e036e02a5d776128c	Confess and be hanged.		2	0	twenties	male_masculine	England English		en	
137511cabfa89930148c76fbcb4ac72661f49cf75bc71c9a63634d7cd4d82c63a2b8f65becab8ce39cedcfdd466d23f9ca951f897bf2b6952d319b9a40eb6c0b	common_voice_en_2281.mp3	ae994c8308e38af8c6642c2d2b5e56211107eb027d5a5f138bfa793d85968a42	But bakers are more important people than shepherds.		20	3					en	
137ad467faf131445fa4e09eabc7cdcc05c1bbcf48da0b1444455b5931e1fc0de4902aa39afbc4f5581d8d0eb6094f4e4cec51e54183de34ce68444a8ad63cd1	common_voice_en_32699392.mp3	9226693fd492c843008f9e6752f443943b08fcba9a838223eba0f3947e107af7	She was educated in schools in her home district and Achimota School in Accra.		2	1					en	
137ad467faf131445fa4e09eabc7cdcc05c1bbcf48da0b1444455b5931e1fc0de4902aa39afbc4f5581d8d0eb6094f4e4cec51e54183de34ce68444a8ad63cd1	common_voice_en_32699399.mp3	92483629982e76d29f5d9dd582463e493361ed9ac29bb41c1fd55c54c9096c38	Her father was Amos Varian.		2	0					en	
13849c0a25d9ef12ae478673f0646873e29bfc56a9f9fc03b48c1417bad702f5f66a115a37a7c33ecccb9ec2d47017ebc1e3aa0ba3d0c8a2ca7ce730cd4edb89	common_voice_en_36528104.mp3	ca05d1b863e512b4bab50046ac7556178904314c7ba51d6aa353cc3fa39fa7a9	The Nazis threw tear gas into the shelter to force the occupants out.		2	0					en	
13849c0a25d9ef12ae478673f0646873e29bfc56a9f9fc03b48c1417bad702f5f66a115a37a7c33ecccb9ec2d47017ebc1e3aa0ba3d0c8a2ca7ce730cd4edb89	common_voice_en_36528105.mp3	ca248a3d953c65f4b6da5f6a63fd712c0f4eed82c44027c6657689b314338650	Paruchuri brothers gave wonderful story based on it.		2	0					en	
13849c0a25d9ef12ae478673f0646873e29bfc56a9f9fc03b48c1417bad702f5f66a115a37a7c33ecccb9ec2d47017ebc1e3aa0ba3d0c8a2ca7ce730cd4edb89	common_voice_en_36528107.mp3	ca1c59305b3de97079096e96c56b343024c4f6c610b1d1a46375439e570ba456	He grew up in rural New South Wales during the Great Depression.		2	0					en	
139470456cc84ee275658037873aad08a90d259b24362b34e9400dd5b909e2651f4c6007bc8f41ec4db2f805239e8089c2e22340c8136e6104271fba4fa338f8	common_voice_en_30526127.mp3	20a64e47d8b19bbc1d38fb02271aa5da0d9df008e063dc3136b800a6213712fa	The Regional Rheumatology Centre is based at the hospital.		2	0					en	
139470456cc84ee275658037873aad08a90d259b24362b34e9400dd5b909e2651f4c6007bc8f41ec4db2f805239e8089c2e22340c8136e6104271fba4fa338f8	common_voice_en_30526128.mp3	1fb92932958f9caa0f6bb3a213de189471b56532360ac2b61e830be79304701d	He graduated in utroque iure at Sapienza University of Rome.		2	0					en	
139470456cc84ee275658037873aad08a90d259b24362b34e9400dd5b909e2651f4c6007bc8f41ec4db2f805239e8089c2e22340c8136e6104271fba4fa338f8	common_voice_en_30526130.mp3	20ff636b406f9b744da6e16fc42b1668200c1986c67bba0c9bcf7d0fba3d3381	The old Bluecoat buildings were demolished in preparation for the new school.		2	0					en	
139fdf87c1db12dbcfcce5b59ee0626ffd6a2752dc995ff0e0467a61c307160b093cb5ab7c937b1e25ed52ddccbc11c33a1a3a245db92c1037bf893818aebc71	common_voice_en_528110.mp3	199aaacf90e24029496380c5ff59a1b92499ff93a4c704cc59b1f020bb5787e2	At that point in their lives, everything is clear and everything is possible.		3	0					en	
139fdf87c1db12dbcfcce5b59ee0626ffd6a2752dc995ff0e0467a61c307160b093cb5ab7c937b1e25ed52ddccbc11c33a1a3a245db92c1037bf893818aebc71	common_voice_en_528112.mp3	b7a0e2427489e9260da10738632c9bb6d9d9260453c2799051b80ee99e703254	Two years ago, right here on this spot, I had a recurrent dream, too.		2	0					en	
13a004fa7ba30fc28ab1552f8ca78e06fb4078e511cd3d48ad203745ffd3d60f247685e253f7e2f935aecc1cd5c88d96fa6fbe08a2848e2503815f58d77dd3a6	common_voice_en_27214.mp3	80a8383d2bd2a6045f9b1c4bee4325dd92047c9799e3e12940bd74dd9e874b44	He took out his money and counted it.		7	0					en	
13a004fa7ba30fc28ab1552f8ca78e06fb4078e511cd3d48ad203745ffd3d60f247685e253f7e2f935aecc1cd5c88d96fa6fbe08a2848e2503815f58d77dd3a6	common_voice_en_27216.mp3	f71077300aa82e89e92944efd5d139a275ec226469928a47e30fc077d5ad7878	No hope, no adventure, no old kings or destinies, no treasure, and no Pyramids.		8	0					en	
13a38ce8f0aa4fbd732d9e9caba21bdb76e803493fa16c8ae10156fa281478f1f1e59bb15f0de713e520cd497ead3a160ea01b60ce4087896015ad0b4c28b7e7	common_voice_en_31650543.mp3	5167f18d7cab222a70a236d48759976a13d81222fc3caf51115ddc71a0d1b09d	He completed primary school in Antalya.		2	0	twenties	male_masculine			en	
13a38ce8f0aa4fbd732d9e9caba21bdb76e803493fa16c8ae10156fa281478f1f1e59bb15f0de713e520cd497ead3a160ea01b60ce4087896015ad0b4c28b7e7	common_voice_en_31650544.mp3	517e9a1afa82f945f0dbd72206bd950be987a61359a4b0f07dd7857ab80dcf62	Many of them were also recorded.		2	0	twenties	male_masculine			en	
13a38ce8f0aa4fbd732d9e9caba21bdb76e803493fa16c8ae10156fa281478f1f1e59bb15f0de713e520cd497ead3a160ea01b60ce4087896015ad0b4c28b7e7	common_voice_en_31650547.mp3	51d813468afb326f98538d99cd72e77b41be7d9527e3b65eff0f6283d0e4cd5a	The chimney and the area around it was recently refurbished following years of neglect.		2	0	twenties	male_masculine			en	
13a9a3668ff20e78db43bb0cc304488c6b493688a445f006967ed65f678ca580611c2309d2b4a4e8645ac15f5588430c6fea77529ed16fcbd89c9165f0416d72	common_voice_en_561743.mp3	d1e2aae04e3fcf9baf61dbd3a25546aae6863a520c57988a9a517528d27fcde4	Our favorite thing to do was to watch the same slasher movie every Friday after band practice.		2	0					en	
13ae31b7c7a351a97382eb58401747b093c78151dd7a14134a2f5cbc4f8437258f380eb127748bebe5f1f854bc8a72a2e5bf35a531448c24b67a7ed64cf4dd7f	common_voice_en_108557.mp3	9c1c716186e97cad8e9c15504d1932ad9230095022b81c015fbda7545ed8bc39	A man in a blue sweater sat at the desk.		3	1					en	
13ae31b7c7a351a97382eb58401747b093c78151dd7a14134a2f5cbc4f8437258f380eb127748bebe5f1f854bc8a72a2e5bf35a531448c24b67a7ed64cf4dd7f	common_voice_en_108558.mp3	9fcead60069104c5bbcd1dacc83056031096036e7bf5200e6216d5d4976807e3	Try to make eye contact with a stranger on the bus, and hold it for five seconds, without speaking.		2	0					en	
13ae31b7c7a351a97382eb58401747b093c78151dd7a14134a2f5cbc4f8437258f380eb127748bebe5f1f854bc8a72a2e5bf35a531448c24b67a7ed64cf4dd7f	common_voice_en_108559.mp3	eadd90fadceccb89ce3aae55a9168e26b6cf5d65e3d4cd4c8239b2293d7ab4b2	Zak is a wannabe skater.		2	0					en	
13c791c04f79e8575a2ba1265471fdfa832f728cd666005773aaa13b4f1e879ac13444b79d6d8692b11c368a186db96ad1bda4eec4666f22a83b2ad2aecea0f6	common_voice_en_29501983.mp3	c1d54340024c6d4a49819642a8337a8ff51e50ec300db6c6ea9a1703f823bb88	The nature of these interactions are defined by an agent's embodiment.		2	1					en	
13c791c04f79e8575a2ba1265471fdfa832f728cd666005773aaa13b4f1e879ac13444b79d6d8692b11c368a186db96ad1bda4eec4666f22a83b2ad2aecea0f6	common_voice_en_29501985.mp3	c1c8a6efae41255e72d496aba393d83134a495a19a8e8d14ba4ee35846fe03e9	Small numbers of students attend school in Charter Oak Unified School District.		2	0					en	
13c791c04f79e8575a2ba1265471fdfa832f728cd666005773aaa13b4f1e879ac13444b79d6d8692b11c368a186db96ad1bda4eec4666f22a83b2ad2aecea0f6	common_voice_en_29501988.mp3	c1c9e88c40e3eefbc38a62c04b77bfb9a38b8a0c6bde43578250d564ec4a5d10	Lennox kills the two agents and informs Dolezal that he also kidnapped Lane.		2	0					en	
13c8a2ea7e2181e2c7a4eaced33391eb9bdbba25e9f02e57a52d07c0435073cd09abf9c58e4effcf04d3a6dae5c103ab00cf2ed8d058e54129e5ab4160c81901	common_voice_en_19588156.mp3	19a9d929eea584e79ff8ca5041d4bcaed0785634bcdfc31feb5317ece0c98090	Roque is still played by a small number of people in the United States.		2	0	twenties	female_feminine	United States English		en	
13c8a2ea7e2181e2c7a4eaced33391eb9bdbba25e9f02e57a52d07c0435073cd09abf9c58e4effcf04d3a6dae5c103ab00cf2ed8d058e54129e5ab4160c81901	common_voice_en_19588157.mp3	195ad6158ecafdcdf868158db9032a56fc514c835ab054bd5b2c85d29972abde	The Radioactive primary cooling agent discharged for a short time into the annular space.		2	1	twenties	female_feminine	United States English		en	
13c8a2ea7e2181e2c7a4eaced33391eb9bdbba25e9f02e57a52d07c0435073cd09abf9c58e4effcf04d3a6dae5c103ab00cf2ed8d058e54129e5ab4160c81901	common_voice_en_19588158.mp3	19a91dab9c1c7978858ad63ae4b7b4801222aa020aaf10b37e09569e5d2a2c5e	The word "Kroon" in its name refers to a crown of a hill.		2	1	twenties	female_feminine	United States English		en	
13cd2432ad3c8b4569411e3915cfbcdaca5745dd6b54cbe01e599605f1a977fbe177bc13879fda2c6056efd9f993ab197c2ea567df4089d82d851f0ec672fa8c	common_voice_en_20702283.mp3	3f9f06aa2d964588021c7cd3ef8117baef2ade0bc1f523c15ab281ffaf4d85fa	Combat requirements lead to further developments.		2	0					en	
13cd2432ad3c8b4569411e3915cfbcdaca5745dd6b54cbe01e599605f1a977fbe177bc13879fda2c6056efd9f993ab197c2ea567df4089d82d851f0ec672fa8c	common_voice_en_20702284.mp3	3fb415a007b5bf98a8947ead25241ca6efa2cf199dfe956c374d3b26a65094a3	This proposal was endorsed by the New York division of the Standardbred Owners Association.		2	0					en	
13cd2432ad3c8b4569411e3915cfbcdaca5745dd6b54cbe01e599605f1a977fbe177bc13879fda2c6056efd9f993ab197c2ea567df4089d82d851f0ec672fa8c	common_voice_en_20702293.mp3	3f857ff1f22b9c1fa3fbe20f8018161d33fe19304429d7a743d79f4332f090ed	Chandler was the name of his mother's uncle.		2	0					en	
13d3d5b85b2701abc8cf5663268cecbf482b93eede57d554b1d6355ec5020b0a64819c59d65475e80e24808967b710ef5f4fe5ed3455aece9c3415f4f71fe9e6	common_voice_en_19568237.mp3	191ecd090bcac15a575035fa807bc76f371d00002fb9983ff278490ad6e293fc	The Minbari delegate to the meeting was killed in the Centauri attack.		2	0					en	
