,filepath,text,duration
184,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00185.wav,"Джарвис, отправь сообщение Маме Через сколько ты будешь дома?",4.6
185,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00186.wav,"Джарвис, насколько быстро развивается искусственный интелект?",4.9
186,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00187.wav,"Джарвис, расскажи простыми словами, как устроены нейронные сети",4.5
187,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00188.wav,"Джарвис, составь конспект на основе последних тридцати сообщений",4.2
188,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00189.wav,"Джарвис, объясни кратко, как трудоустроиться программистом в Amazon",5.1
189,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00190.wav,"Джарвис, дай определение словам Rest API в контексте программирования",6.5
190,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00191.wav,"Джарвис, голосовое сообщение запиши для Даши и отправь ей в телеграмм",6.5
191,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00192.wav,"Джарвис, как ты думаешь, нейросети окажут сильное влияние на общество?",6.4
192,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00193.wav,"Джарвис, запиши голосовое сообщение Сергею Лебедеву и отправь его в ВК",6.6
193,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00194.wav,"Джарвис, запиши видео для Андрея Владимировича и отправь ему в WhatsApp",5.7
194,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00195.wav,"Джарвис, открой группу вкладок в Google Chrome и зачитай первую вкладку",5.4
195,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00196.wav,"Джарвис, объясни подробно, как происходит умножение векторов в математике",5.2
196,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00197.wav,"Джарвис, Colab is a hosted Jupyter Notebook service that requires no setup",7.5
197,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00198.wav,"Джарвис, расскажи об основных функциях инструмента для работы с версиями Git",6.2
198,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00199.wav,"Джарвис, сколько мощности нужно чтобы обеспечить электроэнергией большой город?",5.6
199,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00200.wav,"Джарвис, расскажи подробно, как работает Docker и какие у него основные функции",6.3
200,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00201.wav,"Джарвис, to use and provides free access to computing resources, including GPUs",8.5
201,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00202.wav,"Джарвис, чем отличается первенство России по лыжным гонкам от чемпионата России?",5.6
202,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00203.wav,"Джарвис, English is a West Germanic language in the Indo-European language family",6.6
203,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00204.wav,"Джарвис, подключись по вайфаю к сети Mts router ноль восемь шесть восемь девять восемь",8.2
204,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00205.wav,"Джарвис, из какой песни слова есть два типа людей, смотри не разорвись между ними юнец?",8.4
205,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00206.wav,"Джарвис, Colab is especially well suited to machine learning, data science, and education.",8.6
206,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00207.wav,"Джарвис, найди магазин, в котором я сейчас могу купить MacBook 15 Pro по самой маленькой цене",7.7
207,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00208.wav,"Джарвис, We’re working to develop artificial intelligence responsibly in order to benefit people and society.",9.4
208,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00209.wav,"Джарвис, переведи текст на русский the language that is spoken in the UK, the US, and in many other countries",10.1
209,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00210.wav,"Джарвис, я с тобой не согласен, так как, по уже имеющейся статистике, нейросети, по темпам развития, обогнали интернет",9.3
210,jstt_dataset/main/from_phone_outdoors/from_phone_outdoors_0/main_from_phone_outdoors_00211.wav,"Джарвис, переведи текст на русский English is either the official language or one of the official languages in fifty seven countries",11.6
